id,discovery_date,location,threat_target,hazard_type,triggering_factor,disaster_type,development_trend,lon,lat,elevation,aspect,disaster_scale,scale_grade,danger_grade,threatened_property,threatened_households,threatened_people,industry_transferred,industry,rain_3d,rain_7d,rain_30d,api,landuse,landuse_type,ndvi,ndwi,data_source,tpi,distance_to_river,label
290,2008-05-12,汶川县灞州镇联合村2组三座磨,河道,滑坡,地震-降雨,滑坡,,103.531944444444,31.565,1553.0,292.0,15000m3,小型,小型,10.0,0.0,0.0,是,水利（务）,0.0,0.0,39.0186586380005,1.50952933590735,10.0,Trees,,,Landsat 7,-128.317440401531,90.0,1
299,2012-06-01,汶川县灞州镇联合村2组厂部公路,公路,滑坡,地震-降雨,滑坡,,103.5225,31.5602777777778,1554.0,359.0,40000m3,小型,小型,200.0,0.0,0.0,是,交通运输,0.0,78.5668029785156,193.068614959717,49.7050470112057,60.0,Bare / Sparse vegetation,0.599854303257363,-0.548020038768472,Landsat 7,-98.2647427854701,90.0,1
301,2008-05-12,汶川县灞州镇联合村2组弯弯田,分散农户,滑坡,降雨,滑坡群,,103.525555555556,31.5641666666667,1668.0,240.0,1200m3,小型,小型,90.0,5.0,26.0,否,,0.0,0.0,39.0186586380005,1.50952933590735,30.0,Grassland,0.427839008965634,-0.447627591575031,Landsat 7,-32.2371392722952,270.0,1
305,2005-03-08,汶川县灞州镇垮坡村1组垮坡组,分散农户,滑坡,降雨,滑坡,,103.535,31.5888888888889,1967.0,339.0,7500m3,小型,小型,120.0,4.0,16.0,否,,0.990552127361298,7.05943149328232,25.2405404150486,5.17447942398155,10.0,Trees,0.297525538119547,-0.32457202346487,Landsat 7,-118.791718946079,90.0,1
315,2008-05-12,汶川县灞州镇俄布村1组坡基,其它,滑坡,地震,滑坡,,103.556666666667,31.5708333333333,2177.0,295.0,56000m3,小型,小型,0.0,0.0,0.0,否,,0.0,0.0,38.7649292945862,1.68472108806849,30.0,Grassland,0.612379819805293,-0.574844228327313,Landsat 7,89.090338770357,484.66,1
316,2008-05-12,汶川县灞州镇俄布村1组磨刀石,其它,滑坡,地震,滑坡,,103.56,31.5708333333333,2316.0,346.0,90000m3,小型,小型,0.0,0.0,0.0,否,,0.0,0.0,38.7649292945862,1.68472108806849,30.0,Grassland,0.794112746946327,-0.716939808171588,Landsat 7,58.37390213296658,685.42,1
317,2008-05-12,汶川县灞州镇俄布村2组地里,聚集区,滑坡,地震,滑坡,,103.571944444444,31.5763888888889,2308.0,346.0,400000m3,中型,中型,540.0,18.0,70.0,否,,0.0,0.0,38.7649292945862,1.68472108806849,30.0,Grassland,,,Landsat 7,-72.1267252196103,324.5,1
318,2008-05-12,汶川县灞州镇俄布村1组俄布,其它,滑坡,地震-降雨,滑坡,,103.559166666667,31.5580555555556,2284.0,134.0,6750m3,小型,小型,0.0,0.0,0.0,否,,0.0,0.0,38.7649292945862,1.68472108806849,30.0,Grassland,0.72988310231262,-0.687427187550748,Landsat 7,-76.7528230866082,90.0,1
319,2008-05-12,汶川县灞州镇俄布村1组巴塔,其它,滑坡,地震,滑坡,,103.559166666667,31.5555555555556,2371.0,55.0,21600m3,小型,小型,0.0,0.0,0.0,否,,0.0,0.0,38.7649292945862,1.68472108806849,10.0,Trees,0.687748384247923,-0.617570960016159,Landsat 7,-77.5972396487218,270.0,1
320,2008-05-12,汶川县灞州镇龙溪村1组新房子,分散农户,滑坡,地震,滑坡,,103.546388888889,31.5641666666667,2044.0,142.0,130000m3,中型,小型,60.0,2.0,9.0,否,,0.0,0.0,39.0186586380005,1.50952933590735,10.0,Trees,0.547218761451081,-0.534109405883037,Landsat 7,-5.08657465498708,636.4,1
322,1990-07-01,汶川县灞州镇龙溪村1组龙溪寨,聚集区,滑坡,降雨,滑坡,,103.546388888889,31.5694444444444,1820.0,261.0,62500m3,小型,中型,1960.0,19.0,83.0,否,,30.5168304443359,30.5168304443359,162.43124294281,37.8092470349452,10.0,Trees,0.795205289011091,-0.725006493747449,Landsat 7,-36.6286072773198,324.5,1
323,2008-05-12,汶川县灞州镇布兰村1组竹别达,聚集区,滑坡,地震-降雨,滑坡,,103.5425,31.5541666666667,2295.0,271.0,350000m3,中型,中型,690.0,23.0,92.0,否,,0.0,0.0,39.0186586380005,1.50952933590735,10.0,Trees,,,Landsat 7,-22.2446675031701,484.66,1
324,2008-05-12,汶川县灞州镇布兰村2组瓦戈,其它,滑坡,地震-降雨,滑坡,,103.545277777778,31.5602777777778,2132.0,315.0,78000m3,小型,小型,0.0,0.0,0.0,否,,0.0,0.0,39.0186586380005,1.50952933590735,30.0,Grassland,0.679037551357873,-0.647690957561307,Landsat 7,12.50690087826206,201.25,1
326,2008-05-12,汶川县灞州镇联合村三座磨组大坪,河道,滑坡,地震-降雨,滑坡,,103.528888888889,31.565,1704.0,185.0,15000m3,小型,小型,10.0,0.0,0.0,是,水利（务）,0.0,0.0,39.0186586380005,1.50952933590735,30.0,Grassland,,,Landsat 7,2.629861982409011,270.0,1
327,2020-03-10,汶川县灞州镇大门村枇杷墩子,分散农户-河道,滑坡,地震-其他,滑坡,,103.496388888889,31.5630555555556,1969.0,213.0,100000m3,中型,中型,2000.0,10.0,32.0,否,,,,,,30.0,Grassland,0.577615944806439,-0.560256504754183,Landsat 7,67.6323713926945,360.0,1
328,2017-07-07,汶川县灞州镇周达村宝顶山,聚集区,滑坡,地震-降雨,滑坡,,103.559166666667,31.5313888888889,2506.0,245.0,1200000m3,大型,中型,1960.0,56.0,241.0,否,,,,,,10.0,Trees,0.878116817724069,-0.799477998253562,Landsat 7,72.81430363860818,547.45,1
334,2017-07-04,汶川县灞州镇周达村小寺组沃尔补,聚集区,滑坡,地震-降雨,滑坡,,103.575833333333,31.5263888888889,2211.0,131.0,475000m3,中型,中型,1650.0,47.0,195.0,否,,,,,,30.0,Grassland,0.700059966632428,-0.670065091104216,Landsat 7,-28.2810539523566,1170.0,1
336,2017-07-07,汶川县灞州镇大寺村水井,分散农户,滑坡,地震-降雨,滑坡,,103.580833333333,31.5152777777778,1683.0,343.0,51000m3,小型,小型,240.0,4.0,21.0,否,,,,,,10.0,Trees,0.638000796207159,-0.620836854846796,Landsat 7,-101.681304893376,0.0,1
338,2017-07-07,汶川县灞州镇大寺村大寺组,分散农户,滑坡,地震-降雨,滑坡,,103.588888888889,31.5222222222222,1974.0,180.0,2000m3,小型,中型,600.0,11.0,63.0,否,,,,,,10.0,Trees,0.799430955017123,-0.737663952259589,Landsat 7,-43.5909661229923,90.0,1
363,2013-07-01,汶川县威州镇月里村4组大湾道梁子,分散农户,滑坡,降雨,滑坡,,103.638888888889,31.4713888888889,2007.0,20.0,5200m3,小型,小型,40.0,1.0,4.0,否,,15.6663417816162,34.4456748962402,179.87548828125,43.2920498180013,30.0,Grassland,0.494027486406645,-0.528161304247186,Landsat 7,2.3638644918153204,270.0,1
364,2008-07-01,汶川县威州镇月里村4组卡边地,公路,滑坡,降雨,滑坡,,103.638888888889,31.47,1999.0,270.0,1200m3,小型,小型,5.0,0.0,0.0,是,交通运输,25.8491020202637,35.107515335083,114.172542572021,35.1626120613243,30.0,Grassland,0.757301867566874,-0.696903236467151,Landsat 7,-15.1944792973952,360.0,1
365,2009-06-01,汶川县威州镇月里村4组大水沟,聚集区,滑坡,降雨,滑坡,,103.635,31.4738888888889,1893.0,271.0,374000m3,中型,中型,750.0,25.0,93.0,否,,11.2552089691162,22.5104179382324,93.1242294311523,23.726401294374,30.0,Grassland,0.636795624106578,-0.613395528389899,Landsat 7,-13.4140526976452,127.28,1
366,2012-06-01,汶川县威州镇月里村4组那妈地,聚集区,滑坡,降雨,滑坡,,103.636388888889,31.4747222222222,1937.0,91.0,32600m3,小型,小型,300.0,10.0,44.0,否,,0.0,64.0431003570557,163.135484695435,41.2691743163936,60.0,Bare / Sparse vegetation,0.474072152822598,-0.504926472399438,Landsat 7,-32.3475533249995,127.28,1
370,2013-06-01,汶川县威州镇麦地村2组花石坡,公路,滑坡,降雨,滑坡,,103.620833333333,31.4727777777778,1501.0,262.0,120000m3,中型,小型,80.0,0.0,0.0,是,交通运输,34.5338487625122,55.1479997634888,122.762110710144,57.8887295662096,10.0,Trees,0.728501189732326,-0.659819994545289,Landsat 7,-42.5784190715423,90.0,1
371,2012-01-01,汶川县威州镇麦地村1组祖祖坟,聚集区,滑坡,地震-降雨,滑坡,,103.622222222222,31.4697222222222,1502.0,201.0,42000m3,小型,小型,350.0,10.0,39.0,否,,2.38517355918884,2.38517355918884,5.50436854362488,2.11684303158464,10.0,Trees,0.782105867438467,-0.731535279352979,Landsat 7,-52.3676286073002,90.0,1
374,2014-05-01,汶川县威州镇麦地村2组流水水,公路,滑坡,地震-降雨,滑坡,,103.623888888889,31.4830555555556,1460.0,43.0,180000m3,中型,小型,200.0,0.0,0.0,是,交通运输,11.9955863952637,38.7192325592041,69.9742648601532,25.3235757598125,30.0,Grassland,0.558717062353248,-0.490415273197845,Landsat 7,-43.685069008806,180.0,1
377,2008-07-01,汶川县威州镇月里村2组作科地,分散农户,滑坡,降雨,滑坡,,103.626666666667,31.4727777777778,1619.0,48.0,208000m3,中型,小型,150.0,5.0,16.0,否,,25.8491020202637,35.107515335083,114.172542572021,35.1626120613243,10.0,Trees,0.732506279796996,-0.657723058811988,Landsat 7,3.592220828080144,180.0,1
378,2008-06-01,汶川县威州镇月里村1组苹果园,聚集区,滑坡,降雨,滑坡,,103.628333333333,31.4677777777778,1672.0,278.0,20000m3,小型,小型,330.0,11.0,42.0,否,,0.0,15.4939270019531,91.7325768470764,15.9302435787579,30.0,Grassland,0.522969882473244,-0.544569718798394,Landsat 7,30.326223337491456,324.5,1
380,2008-06-01,汶川县威州镇白水村3组青土坪,聚集区,滑坡,地震-降雨,滑坡,,103.618333333333,31.4588888888889,1897.0,65.0,3600000m3,大型,中型,2550.0,85.0,304.0,否,,0.0,15.4939270019531,91.7325768470764,15.9302435787579,10.0,Trees,0.8111692697848,-0.762129167300069,Landsat 7,-28.834378920983,254.56,1
393,2014-05-01,汶川县威州镇月里村2组月里,分散农户-公路,滑坡,地震-降雨,滑坡,,103.625277777778,31.4830555555556,1513.0,335.0,150000m3,中型,小型,120.0,3.0,14.0,否,,11.9955863952637,38.7192325592041,69.9742648601532,25.3235757598125,30.0,Grassland,0.459042003476923,-0.470053596797107,Landsat 7,-40.3074027603754,270.0,1
401,2008-05-12,汶川县威州镇布瓦村1组水文站后山,聚集区,滑坡,地震-降雨,滑坡,,103.580833333333,31.49,1350.0,340.0,170000m3,中型,中型,1260.0,42.0,222.0,否,,0.0,8.54320240020752,64.5814552307129,10.918849485124,30.0,Grassland,0.385316176782158,-0.397584695949556,Landsat 7,-79.269761606045,90.0,1
402,2008-05-12,汶川县威州镇布瓦村2组垃圾场上方,聚集区,滑坡,地震-降雨,滑坡,,103.577222222222,31.4927777777778,1341.0,340.0,132000m3,中型,中型,2040.0,68.0,405.0,否,,0.0,8.54320240020752,64.5814552307129,10.918849485124,80.0,Permanent water bodies,0.26957536119637,-0.248434473550595,Landsat 7,-100.116687578438,0.0,1
404,2007-08-14,汶川县威州镇万村5组大坡头,分散农户,滑坡,地震-降雨,滑坡,,103.576388888889,31.4625,1663.0,318.0,90000m3,小型,小型,300.0,8.0,27.0,否,,0.0,30.2807550430298,120.059467792511,22.9921764978994,30.0,Grassland,0.641635043782709,-0.605343056682051,Landsat 7,11.499372647403789,576.28,1
405,2007-08-17,汶川县威州镇万村1、2组,分散农户,滑坡,地震-降雨,滑坡,,103.573888888889,31.4488888888889,1933.0,318.0,180000m3,中型,小型,280.0,8.0,24.0,否,,0.0,12.2887668609619,83.4849901199341,14.7292768712583,10.0,Trees,0.884082463063078,-0.77878292658369,Landsat 7,25.250941028828493,636.4,1
408,2008-05-12,汶川县威州镇万村1组岩岭子,公路,滑坡,地震-降雨,滑坡,,103.561666666667,31.45,1594.0,188.0,230000m3,中型,小型,50.0,0.0,0.0,是,交通运输,0.0,8.94013977050781,67.2538619041443,11.4970051943645,10.0,Trees,0.460918219157334,-0.463931147775159,Landsat 7,3.61229611038948,655.21,1
411,2008-05-12,汶川县威州镇万村万村,聚集区,滑坡,地震-降雨,滑坡,,103.581944444444,31.4538888888889,1924.0,225.0,800000m3,中型,中型,1650.0,55.0,201.0,否,,0.0,8.54320240020752,64.5814552307129,10.918849485124,30.0,Grassland,0.600342220860149,-0.585863059460691,Landsat 7,-5.48808030115878,402.49,1
419,2008-05-12,汶川县威州镇双河村3组原监狱,分散农户,滑坡,地震,滑坡,,103.596388888889,31.4797222222222,1339.0,269.0,12000m3,小型,小型,120.0,4.0,20.0,否,,0.0,8.54320240020752,64.5814552307129,10.918849485124,80.0,Permanent water bodies,0.205026225116812,-0.212114979174166,Landsat 7,-69.468005018843,0.0,1
420,2012-07-01,汶川县威州镇双河村3组姜射坝公路,公路,滑坡,降雨,滑坡,,103.595277777778,31.4791666666667,1335.0,55.0,50000m3,小型,小型,20.0,0.0,0.0,是,交通运输,0.0,36.1701278686523,111.16584777832,23.7323890498511,10.0,Trees,0.224803211080801,-0.240850509468199,Landsat 7,-76.6737766625069,0.0,1
422,2012-07-01,汶川县威州镇双河村3组三关庙,公路,滑坡,降雨,滑坡,,103.593888888889,31.4783333333333,1355.0,291.0,5000m3,小型,小型,20.0,0.0,0.0,是,交通运输,0.0,36.1701278686523,111.16584777832,23.7323890498511,10.0,Trees,0.526032342431945,-0.513156549053985,Landsat 7,-66.718946047702,90.0,1
423,2013-07-10,汶川县威州镇双河村3组青土山,公路,滑坡,降雨,滑坡,,103.588888888889,31.4783333333333,1347.0,303.0,36000m3,小型,小型,10.0,0.0,0.0,是,交通运输,20.863561630249,69.4266033172607,211.852945327759,48.7213303441751,50.0,Built-up,0.420900662841534,-0.412940464415937,Landsat 7,-45.6537013801973,201.25,1
427,2013-07-01,汶川县威州镇双河村1组毛沟湾,公路,滑坡,降雨,滑坡,,103.583055555556,31.49,1446.0,263.0,18000m3,小型,小型,5.0,0.0,0.0,是,交通运输,16.1093826293945,34.5857830047607,183.37627029419,43.8496777835658,30.0,Grassland,0.549356284433787,-0.53836669619132,Landsat 7,1.0526976160394952,254.56,1
428,2008-05-12,汶川县威州镇双河村1组黄岩组,分散农户-公路,滑坡,降雨,滑坡,,103.581944444444,31.4888888888889,1347.0,356.0,140000m3,中型,小型,150.0,5.0,20.0,否,,0.0,8.54320240020752,64.5814552307129,10.918849485124,30.0,Grassland,0.314107137220241,-0.344929409104126,Landsat 7,-67.8845671267486,127.28,1
434,2008-05-12,汶川县威州镇双河村2组壹股水,分散农户,滑坡,地震-降雨,滑坡,,103.578888888889,31.4927777777778,1377.0,119.0,85000m3,小型,小型,85.0,5.0,18.0,否,,0.0,8.54320240020752,64.5814552307129,10.918849485124,30.0,Grassland,0.363878588870415,-0.350648634869894,Landsat 7,-69.2245922208469,90.0,1
445,2015-07-01,汶川县威州镇茨里村2组砂槽头,分散农户,滑坡,降雨,滑坡,,103.5875,31.4683333333333,1568.0,109.0,320000m3,中型,小型,210.0,7.0,21.0,否,,28.043586730957,76.602912902832,162.822962760925,58.1940227264002,10.0,Trees,0.616422481582651,-0.590686366655388,Landsat 7,-56.6072772898608,90.0,1
446,2013-07-01,汶川县威州镇茨里村1组大坎下,聚集区,滑坡,降雨,滑坡,,103.588888888889,31.4638888888889,1688.0,180.0,220000m3,中型,小型,480.0,16.0,62.0,否,,16.1093826293945,34.5857830047607,183.37627029419,43.8496777835658,10.0,Trees,0.665557494761126,-0.61898891706584,Landsat 7,-57.2559598494638,180.0,1
448,2013-08-01,汶川县威州镇茨里村1组接待中心后山,聚集区,滑坡,降雨,滑坡,,103.5925,31.4591666666667,1801.0,180.0,160000m3,中型,中型,600.0,16.0,95.0,否,,0.0,35.9796986579895,182.62707567215,31.1329240560565,10.0,Trees,0.816532048753141,-0.725868497366396,Landsat 7,-71.774153074054,0.0,1
449,2013-07-20,汶川县威州镇茨里村1组黑石头,公路,滑坡,降雨,滑坡,,103.590277777778,31.4652777777778,1649.0,161.0,12000m3,小型,小型,5.0,0.0,0.0,是,交通运输,0.0,51.9355144500732,218.198098659515,40.3178069865778,10.0,Trees,0.815006311944347,-0.748494394814637,Landsat 7,-60.4905897114442,90.0,1
459,2008-05-12,汶川县威州镇双河村3组姜维城前缘,县城,滑坡,地震-降雨,滑坡,,103.580833333333,31.4783333333333,1338.0,163.0,120000m3,中型,中型,900.0,0.0,300.0,否,,0.0,8.54320240020752,64.5814552307129,10.918849485124,10.0,Trees,0.498307758628597,-0.440745085242056,Landsat 7,-22.9799247177131,180.0,1
474,2013-07-10,汶川县威州镇新桥村3组木兰后山,河道,滑坡,地震-降雨,滑坡,,103.5375,31.4388888888889,1436.0,129.0,205000m3,中型,中型,500.0,0.0,0.0,是,水利（务）,26.6362628936768,77.738317489624,217.062251091003,54.4762881429672,30.0,Grassland,,,Landsat 7,-20.2409033877238,90.0,1
477,2008-05-12,汶川县威州镇新桥村3组都汶高速1#,公路,滑坡,地震-降雨,滑坡,,103.541388888889,31.4463888888889,1433.0,317.0,30000m3,小型,小型,200.0,0.0,0.0,是,交通运输,0.0,8.76680183410645,67.3408975601196,11.2803172231119,10.0,Trees,0.572736747029806,-0.547428290175275,Landsat 7,4.675031367609108,127.28,1
481,2007-03-10,汶川县威州镇牛脑寨村1组十八台子,公路,滑坡,地震-降雨,滑坡,,103.595,31.4655555555556,1919.0,357.0,68000m3,小型,小型,30.0,0.0,0.0,是,交通运输,0.0,0.0,9.75741127133369,0.462530880054816,30.0,Grassland,0.569950261799168,-0.557226544159606,Landsat 7,35.64617314928205,547.45,1
482,2006-08-03,汶川县威州镇牛脑寨村1组烧鸡湾,公路,滑坡,地震-降雨,滑坡,,103.593888888889,31.4675,1856.0,20.0,16200m3,小型,小型,15.0,0.0,0.0,是,交通运输,0.0,20.4242534637451,129.95751285553,23.7109341895669,30.0,Grassland,0.460766961651917,-0.457876056983039,Landsat 7,42.943538268476914,547.45,1
483,2008-07-01,汶川县威州镇牛脑寨村1组进山边,公路,滑坡,地震-降雨,滑坡,,103.600555555556,31.4669444444444,2065.0,80.0,72000m3,小型,小型,30.0,0.0,0.0,是,交通运输,25.8491020202637,35.107515335083,114.172542572021,35.1626120613243,10.0,Trees,0.727502115201749,-0.697718910963944,Landsat 7,50.11166875781123,1006.23,1
485,2012-07-20,汶川县威州镇茅岭村2组叉叉路,分散农户,滑坡,降雨,滑坡,,103.537777777778,31.4641666666667,2121.0,355.0,45000m3,小型,小型,90.0,3.0,6.0,否,,35.4994277954102,59.0628356933594,161.569606304169,43.9922990688607,30.0,Grassland,0.756294701912513,-0.708572581480694,Landsat 7,17.898368883281364,768.96,1
487,2008-05-12,汶川县威州镇茅岭村2组羊岭,公路,滑坡,地震-降雨,滑坡,,103.553055555556,31.4594444444444,1736.0,203.0,151800m3,中型,小型,50.0,0.0,0.0,是,交通运输,0.0,8.54320240020752,64.5814552307129,10.918849485124,30.0,Grassland,0.605566748367061,-0.594090816430537,Landsat 7,76.2170639899357,649.0,1
490,2008-05-12,汶川县威州镇秉里村2组秉里,聚集区,滑坡,地震-降雨,滑坡,,103.601666666667,31.4713888888889,1765.0,138.0,1650000m3,大型,大型,5000.0,126.0,446.0,否,,0.0,11.8854026794434,63.6229877471924,12.799265824717,10.0,Trees,0.776225573061059,-0.69250990625302,Landsat 7,-34.7728983689105,547.45,1
495,2014-07-16,汶川县威州镇增坡村1组三家房,分散农户,滑坡,地震-降雨,滑坡,,103.562777777778,31.4975,1819.0,20.0,49000m3,小型,小型,90.0,3.0,12.0,否,,0.0,89.521369934082,170.898251533508,44.7556077268843,30.0,Grassland,,,Landsat 7,-16.4742785445712,201.25,1
497,2015-04-05,汶川县威州镇增坡村2组庙子坪,公路,滑坡,地震-降雨,滑坡,,103.556666666667,31.5038888888889,1945.0,47.0,10000m3,小型,小型,5.0,0.0,0.0,是,交通运输,11.2178428173065,29.6208789348602,45.7289990782738,20.9032003145293,30.0,Grassland,0.591089581769803,-0.581593760596812,Landsat 7,40.83939774150099,636.4,1
499,2011-07-16,汶川县威州镇增坡村4组豆芽口,聚集区,滑坡,地震-降雨,滑坡,,103.54,31.5066666666667,2120.0,35.0,72000m3,小型,小型,150.0,5.0,22.0,否,,4.99497604370117,34.0886120796204,233.346109390259,36.3178777457738,10.0,Trees,0.676144717350658,-0.679321845469705,Landsat 7,-51.1104140527322,371.08,1
500,2011-07-18,汶川县威州镇增坡村4组尚明友房前,分散农户,滑坡,地震-降雨,滑坡,,103.540277777778,31.5080555555556,2149.0,66.0,6000m3,小型,小型,35.0,1.0,6.0,否,,0.0,15.6984963417053,222.324476242065,26.2367235422871,30.0,Grassland,0.658793155072963,-0.650076991379213,Landsat 7,28.318695106615905,450.0,1
504,2008-05-12,汶川县威州镇禹碑岭村3组坝刀,公路,滑坡,地震-降雨,滑坡,,103.56,31.4738888888889,1937.0,22.0,180000m3,中型,小型,100.0,0.0,0.0,是,交通运输,0.0,8.54320240020752,64.5814552307129,10.918849485124,10.0,Trees,,,Landsat 7,5.575909661202786,371.08,1
510,2008-05-12,汶川县威州镇铁邑村3组普登,分散农户,滑坡,地震-降雨,滑坡,,103.550555555556,31.5113888888889,1741.0,238.0,162000m3,中型,小型,120.0,4.0,16.0,否,,0.0,9.57162857055664,63.5381774902344,11.651985477425,30.0,Grassland,,,Landsat 7,4.079046424063108,450.0,1
512,2002-07-16,汶川县威州镇铁邑村2组大岩洞,分散农户,滑坡,地震-降雨,滑坡,,103.555,31.5041666666667,1982.0,135.0,378000m3,中型,小型,60.0,2.0,3.0,否,,0.0,0.0,85.0041637420654,4.98166214112248,10.0,Trees,,,Landsat 7,15.353826850657242,720.0,1
